condicao_corporal,historico_taxa_prenhez,intervalo_pos_parto_dias,num_partos_anteriores,dias_desde_ultima_ins,dep_fertilidade_animal,especie,raca_femea,tipo_inseminacao,protocolo_hormonal,temperatura_ambiente_c,estacao,dep_acuracia,coeficiente_endogamia,prenha
2.0,0.5726,97,1,62,7.0,OVINO,Somalis,IA_CONVENCIONAL,IA_CONVENCIONAL,21.8,SECA,0.7,0.02,0
4.0,0.5726,176,2,40,5.5,OVINO,Morada Nova,IATF,IATF 7 dias,39.0,SECA,0.7,0.02,1
5.0,0.6672,260,3,99,6.6,BOVINO,Gir,IA_CONVENCIONAL,IA_CONVENCIONAL,36.4,CHUVOSA,0.7,0.02,1
5.0,0.5726,169,0,46,6.3,OVINO,Texel,IA_CONVENCIONAL,IA_CONVENCIONAL,35.5,SECA,0.7,0.02,1
5.0,0.6672,96,2,71,7.3,BOVINO,Sindi,IA_CONVENCIONAL,IA_CONVENCIONAL,29.8,SECA,0.7,0.02,1
3.5,0.93,93,1,89,9.5,OVINO,Morada Nova,IATF,OvSynch,23.6,SECA,0.46,0.0086,1
4.0,0.53,88,3,26,8.4,OVINO,Morada Nova,IATF,Crestar,28.1,CHUVOSA,0.65,0.0394,1
3.5,0.46,75,3,43,9.2,BOVINO,Brahman,IATF,P4+EB 7 dias,27.3,SECA,0.58,0.0216,1
4.0,0.6672,168,0,44,6.6,BOVINO,Girolando,IA_CONVENCIONAL,IA_CONVENCIONAL,22.9,CHUVOSA,0.7,0.02,1
3.0,0.46,27,0,103,4.4,BOVINO,Nelore,IA_CONVENCIONAL,IA_CONVENCIONAL,31.2,CHUVOSA,0.9,0.1425,0
4.0,0.77,84,1,172,7.5,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,32.3,SECA,0.97,0.06,1
3.0,0.6672,197,1,78,7.5,BOVINO,Tabapuã,IATF,Resynch,33.9,SECA,0.7,0.02,1
3.5,0.72,78,4,133,5.8,CAPRINO,Saanen,IATF,Crestar,30.4,CHUVOSA,0.73,0.0172,1
3.0,0.5726,51,1,10,8.4,OVINO,Morada Nova,IATF,P4+BE+PGF,24.7,SECA,0.7,0.02,0
4.0,0.6672,145,2,66,8.6,BOVINO,Sindi,IATF,GnRH+PGF2α,35.9,SECA,0.7,0.02,1
5.0,0.6672,230,4,71,6.2,BOVINO,Brahman,IATF,P4+EB,20.3,SECA,0.7,0.02,0
3.0,0.6259,48,1,46,8.1,CAPRINO,Toggenburg,IATF,P4+EB,33.2,SECA,0.7,0.02,1
3.5,0.66,54,4,60,5.9,BOVINO,Angus,IATF,P4+EB 7 dias,23.8,SECA,0.92,0.0292,1
2.0,0.5726,222,3,92,3.4,OVINO,Somalis,IATF,P4+BE+PGF,37.0,SECA,0.7,0.02,0
4.0,0.6672,130,4,51,6.6,BOVINO,Brahman,IA_CONVENCIONAL,IA_CONVENCIONAL,27.5,CHUVOSA,0.7,0.02,1
4.0,0.6672,168,0,16,4.7,BOVINO,Gir,IA_CONVENCIONAL,IA_CONVENCIONAL,34.6,SECA,0.7,0.02,0
3.5,0.7,97,1,117,8.5,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,30.1,CHUVOSA,0.53,0.06,1
4.0,0.54,91,2,124,4.9,CAPRINO,Anglo-nubiano,IATF,OvSynch,29.1,CHUVOSA,0.76,0.06,1
4.0,0.5726,80,1,24,6.7,OVINO,Bergamácia,IA_CONVENCIONAL,IA_CONVENCIONAL,32.2,CHUVOSA,0.7,0.02,1
4.5,0.53,54,1,175,6.4,CAPRINO,Saanen,IA_CONVENCIONAL,IA_CONVENCIONAL,25.2,SECA,0.9,0.0358,1
4.0,0.6672,226,4,102,6.8,BOVINO,Tabapuã,IA_CONVENCIONAL,IA_CONVENCIONAL,21.8,CHUVOSA,0.7,0.02,1
4.0,0.6259,157,0,73,5.6,CAPRINO,Toggenburg,IATF,GnRH+PGF2α,34.2,SECA,0.7,0.02,0
3.0,0.36,49,4,165,6.0,CAPRINO,Moxotó,IATF,P4+EB 7 dias,37.1,CHUVOSA,0.83,0.06,0
3.5,0.67,86,4,109,7.2,CAPRINO,Anglo-nubiano,IATF,Crestar,27.7,SECA,0.64,0.06,1
4.0,0.5726,169,0,113,6.3,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,32.8,CHUVOSA,0.7,0.02,1
3.5,0.6,85,6,79,10.8,CAPRINO,Moxotó,IATF,Crestar,24.2,SECA,0.75,0.0079,1
2.0,0.6672,134,5,51,5.8,BOVINO,Brahman,IA_CONVENCIONAL,IA_CONVENCIONAL,31.8,SECA,0.7,0.02,1
4.0,0.74,55,6,123,8.5,BOVINO,Brahman,IA_CONVENCIONAL,IA_CONVENCIONAL,27.7,SECA,0.66,0.0356,1
3.5,0.74,85,3,153,7.9,OVINO,Dorper,IATF,CIDR+GnRH,30.8,SECA,0.86,0.06,1
3.0,0.6672,254,1,85,5.5,BOVINO,Gir,IA_CONVENCIONAL,IA_CONVENCIONAL,25.0,SECA,0.7,0.02,1
3.0,0.86,96,0,21,7.9,OVINO,Morada Nova,IATF,P4+EB 7 dias,21.0,CHUVOSA,0.84,0.06,1
3.5,0.62,94,3,138,7.9,CAPRINO,Boer,IATF,CIDR+GnRH,35.0,SECA,0.86,0.0018,1
2.5,0.46,19,5,1,3.1,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,26.6,SECA,0.63,0.0086,0
1.5,0.5,51,1,52,5.8,BOVINO,Gir,IATF,CIDR+GnRH,25.7,CHUVOSA,0.78,0.0528,0
4.5,0.58,34,1,126,1.2,OVINO,Dorper,IA_CONVENCIONAL,IA_CONVENCIONAL,31.7,SECA,0.75,0.06,0
4.0,0.88,78,3,157,10.9,CAPRINO,Anglo-nubiano,IATF,CIDR+GnRH,26.8,CHUVOSA,0.71,0.0142,1
4.0,0.9,61,5,97,8.3,CAPRINO,Moxotó,IA_CONVENCIONAL,IA_CONVENCIONAL,31.3,CHUVOSA,0.87,0.0109,1
3.5,0.66,78,1,103,8.8,OVINO,Morada Nova,IATF,Crestar,25.2,SECA,0.44,0.0187,1
3.5,0.52,64,4,144,9.6,OVINO,Morada Nova,IATF,P4+EB 7 dias,28.7,SECA,0.46,0.0003,1
3.0,0.5726,299,1,16,7.1,OVINO,Somalis,IA_CONVENCIONAL,IA_CONVENCIONAL,32.2,SECA,0.7,0.02,0
4.0,0.6672,107,5,11,6.3,BOVINO,Canchim,IATF,Ovsynch,18.0,SECA,0.7,0.02,1
3.5,0.77,92,6,44,8.1,CAPRINO,Saanen,IATF,OvSynch,22.7,SECA,0.6,0.0025,1
3.0,0.6672,202,4,14,10.3,BOVINO,Brahman,IA_CONVENCIONAL,IA_CONVENCIONAL,27.6,SECA,0.7,0.02,0
3.5,0.77,74,2,71,10.2,CAPRINO,Saanen,IATF,CIDR+GnRH,26.5,CHUVOSA,0.71,0.0152,1
4.0,0.5726,169,0,106,5.9,OVINO,Somalis,IA_CONVENCIONAL,IA_CONVENCIONAL,37.3,CHUVOSA,0.7,0.02,0
3.5,0.7,68,3,136,4.5,BOVINO,Angus,IA_CONVENCIONAL,IA_CONVENCIONAL,24.0,CHUVOSA,0.71,0.007,1
4.0,0.82,78,3,169,11.4,OVINO,Suffolk,IATF,OvSynch,24.0,SECA,0.35,0.0368,1
3.0,0.5726,261,2,91,7.5,OVINO,Bergamácia,IATF,Sem protocolo,28.3,CHUVOSA,0.7,0.02,0
4.0,0.6259,157,0,96,6.8,CAPRINO,Canindé,IA_CONVENCIONAL,IA_CONVENCIONAL,36.6,CHUVOSA,0.7,0.02,0
1.5,0.38,15,0,140,2.4,CAPRINO,Boer,IA_CONVENCIONAL,IA_CONVENCIONAL,21.6,CHUVOSA,0.82,0.0891,0
5.0,0.6672,168,0,18,4.2,BOVINO,Nelore,IATF,Sem protocolo,31.1,CHUVOSA,0.7,0.02,1
4.0,0.87,45,3,99,13.7,OVINO,Suffolk,IATF,OvSynch,30.0,CHUVOSA,0.66,0.06,1
1.5,0.21,15,0,69,7.1,BOVINO,Guzerá,IATF,P4+EB 7 dias,34.5,SECA,0.5,0.0498,0
5.0,0.47,53,0,11,9.0,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,31.9,SECA,0.66,0.0478,0
3.0,0.5726,209,3,74,5.5,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,23.7,SECA,0.7,0.02,0
2.0,0.5726,169,0,47,6.5,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,22.3,CHUVOSA,0.7,0.02,0
1.0,0.5726,169,0,80,5.0,OVINO,Morada Nova,IATF,Cosynch,26.4,CHUVOSA,0.7,0.02,0
3.0,0.69,102,1,125,7.5,OVINO,Somalis Brasileira,IATF,CIDR+GnRH,24.3,CHUVOSA,0.75,0.06,1
2.5,0.38,15,0,109,7.5,BOVINO,Angus,IA_CONVENCIONAL,IA_CONVENCIONAL,28.8,CHUVOSA,0.39,0.0533,0
1.0,0.49,24,3,102,1.2,BOVINO,Tabapuã,IATF,P4+EB 7 dias,31.0,SECA,0.64,0.2422,0
3.0,0.56,42,4,37,5.2,BOVINO,Guzerá,IATF,P4+EB 7 dias,26.5,CHUVOSA,0.83,0.06,0
5.0,0.5,15,2,6,4.6,CAPRINO,Saanen,IATF,CIDR+GnRH,23.1,CHUVOSA,0.79,0.0287,0
4.0,0.72,60,1,119,5.6,OVINO,Somalis Brasileira,IA_CONVENCIONAL,IA_CONVENCIONAL,27.7,SECA,0.92,0.0181,1
4.5,0.53,38,1,154,5.0,OVINO,Somalis Brasileira,IATF,OvSynch,20.3,SECA,0.61,0.06,0
3.0,0.56,66,2,26,5.9,CAPRINO,Saanen,IATF,CIDR+GnRH,23.6,SECA,0.72,0.0097,1
3.5,0.59,92,3,45,6.9,CAPRINO,Moxotó,IATF,Crestar,31.4,CHUVOSA,0.61,0.045,1
3.5,0.69,80,3,138,8.2,BOVINO,Nelore,IATF,OvSynch,18.3,SECA,0.73,0.0556,1
4.0,0.6672,76,2,100,6.8,BOVINO,Canchim,IA_CONVENCIONAL,IA_CONVENCIONAL,22.2,CHUVOSA,0.7,0.02,0
3.5,0.71,61,2,39,10.8,CAPRINO,Anglo-nubiano,IA_CONVENCIONAL,IA_CONVENCIONAL,24.2,SECA,0.74,0.0054,1
3.5,0.84,49,5,90,11.1,OVINO,Dorper,IA_CONVENCIONAL,IA_CONVENCIONAL,27.0,SECA,0.67,0.06,1
1.5,0.33,44,0,120,3.6,OVINO,Suffolk,IA_CONVENCIONAL,IA_CONVENCIONAL,36.4,CHUVOSA,0.58,0.001,0
4.0,0.6672,168,0,61,6.8,BOVINO,Canchim,IA_CONVENCIONAL,IA_CONVENCIONAL,33.8,CHUVOSA,0.7,0.02,0
3.0,0.6259,45,3,99,4.2,CAPRINO,Saanen,IATF,Sem protocolo,32.1,SECA,0.7,0.02,1
4.5,0.78,70,2,150,9.7,CAPRINO,Boer,IATF,CIDR+GnRH,26.1,SECA,0.8,0.06,1
2.0,0.43,40,4,102,4.2,OVINO,Santa Inês,IATF,Crestar,23.0,CHUVOSA,0.25,0.0501,0
3.5,0.51,76,3,178,5.3,BOVINO,Nelore,IATF,Crestar,32.0,SECA,0.75,0.052,0
3.0,0.58,39,1,146,4.1,OVINO,Dorper,IATF,Crestar,21.7,CHUVOSA,0.75,0.1867,0
3.0,0.6259,157,0,75,7.4,CAPRINO,Canindé,IA_CONVENCIONAL,IA_CONVENCIONAL,25.1,SECA,0.7,0.02,0
3.0,0.6672,123,3,37,6.2,BOVINO,Sindi,IA_CONVENCIONAL,IA_CONVENCIONAL,38.2,CHUVOSA,0.7,0.02,1
3.0,0.38,53,0,166,8.3,OVINO,Somalis Brasileira,IATF,OvSynch,29.3,CHUVOSA,0.73,0.0594,0
4.0,0.75,91,3,24,8.0,CAPRINO,Saanen,IATF,CIDR+GnRH,27.3,CHUVOSA,0.79,0.0583,1
3.0,0.79,83,0,52,8.9,CAPRINO,Saanen,IATF,Crestar,30.5,CHUVOSA,0.63,0.0076,1
4.0,0.6672,154,1,29,7.6,BOVINO,Girolando,IATF,Sem protocolo,27.8,CHUVOSA,0.7,0.02,0
3.5,0.91,80,3,38,9.2,CAPRINO,Boer,IATF,CIDR+GnRH,26.0,CHUVOSA,0.65,0.0171,1
3.0,1.0,73,3,46,3.8,BOVINO,Tabapuã,IA_CONVENCIONAL,IA_CONVENCIONAL,27.3,CHUVOSA,0.57,0.0148,1
2.5,0.65,26,1,149,4.9,BOVINO,Simmental,IA_CONVENCIONAL,IA_CONVENCIONAL,19.3,CHUVOSA,0.61,0.0519,0
2.0,0.69,54,2,2,7.2,OVINO,Dorper,IATF,CIDR+GnRH,24.1,CHUVOSA,0.33,0.0139,0
3.5,0.54,59,2,152,12.7,BOVINO,Brahman,IATF,Crestar,26.8,SECA,0.71,0.0006,1
4.0,0.5726,169,0,88,3.7,OVINO,Somalis,IATF,Select Synch,23.4,CHUVOSA,0.7,0.02,0
3.0,0.64,82,4,37,6.3,OVINO,Suffolk,IATF,P4+EB 7 dias,23.3,SECA,0.59,0.06,1
5.0,0.34,51,2,38,4.5,CAPRINO,Saanen,IATF,OvSynch,29.4,CHUVOSA,0.87,0.0469,0
4.0,0.6672,168,0,111,5.3,BOVINO,Nelore,IA_CONVENCIONAL,IA_CONVENCIONAL,32.8,SECA,0.7,0.02,1
3.0,0.6672,168,0,79,4.7,BOVINO,Canchim,IA_CONVENCIONAL,IA_CONVENCIONAL,33.0,SECA,0.7,0.02,1
3.5,0.99,66,1,102,11.6,OVINO,Morada Nova,IATF,Crestar,26.7,SECA,0.98,0.0128,1
3.0,0.6672,148,1,14,6.1,BOVINO,Nelore,IATF,Sem protocolo,39.1,CHUVOSA,0.7,0.02,1
5.0,0.5726,169,0,93,8.3,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,36.4,SECA,0.7,0.02,0
4.0,0.66,62,4,151,5.7,BOVINO,Guzerá,IATF,OvSynch,32.4,SECA,0.89,0.0457,1
3.5,0.51,38,8,2,5.5,OVINO,Dorper,IA_CONVENCIONAL,IA_CONVENCIONAL,25.8,CHUVOSA,0.67,0.0464,0
4.0,0.6672,168,0,78,3.9,BOVINO,Tabapuã,IATF,IATF 7 dias,30.7,CHUVOSA,0.7,0.02,1
4.5,0.48,68,0,173,7.2,BOVINO,Gir,IATF,OvSynch,34.1,CHUVOSA,0.66,0.0066,0
4.0,0.6672,143,3,108,7.2,BOVINO,Sindi,IA_CONVENCIONAL,IA_CONVENCIONAL,21.1,CHUVOSA,0.7,0.02,1
3.5,0.6,70,4,36,5.9,OVINO,Somalis Brasileira,IA_CONVENCIONAL,IA_CONVENCIONAL,30.2,CHUVOSA,0.88,0.0187,1
2.0,0.5726,66,3,9,6.9,OVINO,Bergamácia,IA_CONVENCIONAL,IA_CONVENCIONAL,19.3,CHUVOSA,0.7,0.02,1
4.0,0.6672,168,0,21,7.8,BOVINO,Girolando,IATF,Ovsynch,37.3,SECA,0.7,0.02,1
3.0,0.67,79,1,23,10.2,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,30.9,CHUVOSA,0.97,0.047,1
3.0,0.6672,168,0,36,7.0,BOVINO,Tabapuã,IA_CONVENCIONAL,IA_CONVENCIONAL,24.6,CHUVOSA,0.7,0.02,1
5.0,0.6672,75,1,46,7.5,BOVINO,Guzerá,IA_CONVENCIONAL,IA_CONVENCIONAL,19.2,SECA,0.7,0.02,1
4.0,0.6259,137,1,20,2.8,CAPRINO,Saanen,IATF,Cosynch,26.2,SECA,0.7,0.02,1
2.0,0.35,54,0,147,9.4,BOVINO,Guzerá,IATF,CIDR+GnRH,18.2,CHUVOSA,0.71,0.0006,0
2.0,0.5726,169,0,102,5.5,OVINO,Somalis,IA_CONVENCIONAL,IA_CONVENCIONAL,33.9,SECA,0.7,0.02,1
4.0,0.6259,157,0,17,4.1,CAPRINO,Repartida,IA_CONVENCIONAL,IA_CONVENCIONAL,22.7,SECA,0.7,0.02,0
3.0,0.63,77,3,63,9.2,CAPRINO,Anglo-nubiano,IA_CONVENCIONAL,IA_CONVENCIONAL,24.0,CHUVOSA,0.68,0.06,1
4.0,0.5726,247,3,16,4.9,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,23.3,CHUVOSA,0.7,0.02,1
4.0,0.73,91,2,87,9.9,BOVINO,Nelore,IATF,Crestar,29.0,SECA,0.73,0.0109,1
3.5,0.17,15,1,163,5.6,CAPRINO,Anglo-nubiano,IATF,OvSynch,25.6,SECA,0.38,0.0313,0
3.5,0.8,93,2,27,6.5,CAPRINO,Anglo-nubiano,IATF,OvSynch,33.0,SECA,0.79,0.0333,1
2.5,0.4,79,0,33,3.0,OVINO,Santa Inês,IATF,CIDR+GnRH,28.6,SECA,0.23,0.0069,0
2.5,0.47,45,4,40,2.5,OVINO,Suffolk,IA_CONVENCIONAL,IA_CONVENCIONAL,18.0,CHUVOSA,0.83,0.0572,0
4.5,0.3,23,8,16,2.1,BOVINO,Tabapuã,IA_CONVENCIONAL,IA_CONVENCIONAL,26.1,CHUVOSA,0.8,0.0184,0
4.0,0.76,86,3,49,5.2,BOVINO,Tabapuã,IA_CONVENCIONAL,IA_CONVENCIONAL,28.9,CHUVOSA,0.78,0.019,1
3.5,0.54,104,3,170,8.6,CAPRINO,Anglo-nubiano,IATF,P4+EB 7 dias,28.4,SECA,0.79,0.06,1
4.0,0.5726,169,0,15,7.2,OVINO,Santa Inês,IATF,GnRH+PGF2α,25.1,CHUVOSA,0.7,0.02,0
5.0,0.5726,121,1,107,8.7,OVINO,Texel,IATF,Sem protocolo,18.2,CHUVOSA,0.7,0.02,0
4.0,0.89,69,3,107,5.4,CAPRINO,Moxotó,IATF,Crestar,28.5,CHUVOSA,0.76,0.0082,1
3.0,0.6259,60,1,31,8.6,CAPRINO,Canindé,IA_CONVENCIONAL,IA_CONVENCIONAL,25.0,SECA,0.7,0.02,1
2.0,0.16,37,3,30,4.5,CAPRINO,Boer,IATF,OvSynch,28.6,CHUVOSA,0.76,0.0106,0
3.0,0.25,31,0,17,4.6,BOVINO,Guzerá,IA_CONVENCIONAL,IA_CONVENCIONAL,26.1,CHUVOSA,0.51,0.0027,0
4.0,0.5726,99,1,65,2.8,OVINO,Dorper,IA_CONVENCIONAL,IA_CONVENCIONAL,22.1,CHUVOSA,0.7,0.02,0
3.5,0.74,115,1,101,4.3,OVINO,Dorper,IATF,OvSynch,21.9,SECA,0.9,0.0013,1
3.5,0.7,79,2,94,7.9,OVINO,Somalis Brasileira,IATF,Crestar,28.7,SECA,0.65,0.06,1
3.0,0.5726,93,2,40,4.5,OVINO,Bergamácia,IATF,Cosynch,39.9,SECA,0.7,0.02,1
4.0,0.5726,169,0,47,6.1,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,31.1,SECA,0.7,0.02,0
3.0,0.6672,168,0,35,3.4,BOVINO,Girolando,IATF,Select Synch,37.5,CHUVOSA,0.7,0.02,1
3.5,0.73,90,3,36,8.5,CAPRINO,Anglo-nubiano,IATF,CIDR+GnRH,18.0,SECA,0.74,0.06,1
3.5,0.72,56,4,114,6.9,OVINO,Morada Nova,IATF,CIDR+GnRH,29.3,SECA,0.8,0.0053,1
1.5,0.57,27,1,143,0.0,BOVINO,Gir,IATF,OvSynch,18.0,CHUVOSA,0.33,0.1899,0
4.0,0.6259,48,1,81,5.5,CAPRINO,Toggenburg,IA_CONVENCIONAL,IA_CONVENCIONAL,20.5,CHUVOSA,0.7,0.02,0
5.0,0.6672,41,3,31,4.3,BOVINO,Canchim,IA_CONVENCIONAL,IA_CONVENCIONAL,32.8,SECA,0.7,0.02,0
4.0,0.5726,279,3,15,6.8,OVINO,Bergamácia,IA_CONVENCIONAL,IA_CONVENCIONAL,31.3,SECA,0.7,0.02,1
3.0,0.5726,169,0,90,5.2,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,19.2,SECA,0.7,0.02,1
3.0,0.6259,181,4,101,5.9,CAPRINO,Anglo Nubiana,IATF,Sem protocolo,30.3,SECA,0.7,0.02,1
1.0,0.6672,164,4,13,7.2,BOVINO,Gir,IATF,Resynch,39.3,CHUVOSA,0.7,0.02,1
3.0,0.72,86,4,55,6.2,CAPRINO,Anglo-nubiano,IA_CONVENCIONAL,IA_CONVENCIONAL,22.0,SECA,0.9,0.0089,1
2.0,0.05,30,0,138,2.3,BOVINO,Nelore,IA_CONVENCIONAL,IA_CONVENCIONAL,42.9,CHUVOSA,0.32,0.0203,0
5.0,0.36,57,2,125,5.7,CAPRINO,Boer,IA_CONVENCIONAL,IA_CONVENCIONAL,30.2,CHUVOSA,0.86,0.0312,0
4.0,0.5726,169,0,24,6.3,OVINO,Morada Nova,IATF,P4+BE+PGF,27.5,SECA,0.7,0.02,1
2.5,0.29,53,8,104,9.5,OVINO,Morada Nova,IATF,CIDR+GnRH,25.6,CHUVOSA,0.38,0.06,0
1.0,0.5726,169,0,71,5.4,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,24.8,SECA,0.7,0.02,1
2.5,0.42,34,0,77,4.1,CAPRINO,Saanen,IA_CONVENCIONAL,IA_CONVENCIONAL,36.6,SECA,0.61,0.0206,0
3.0,0.76,80,2,132,7.9,CAPRINO,Boer,IATF,Crestar,22.2,CHUVOSA,0.78,0.0251,1
2.0,0.6672,168,0,6,5.7,BOVINO,Girolando,IATF,Sem protocolo,39.3,CHUVOSA,0.7,0.02,0
5.0,0.5726,169,0,68,3.7,OVINO,Morada Nova,IATF,Cosynch,22.0,SECA,0.7,0.02,1
3.0,0.6672,283,1,92,9.3,BOVINO,Nelore,IATF,Ovsynch,29.7,CHUVOSA,0.7,0.02,1
4.0,0.5726,35,1,105,5.9,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,18.3,CHUVOSA,0.7,0.02,1
4.0,0.6672,168,0,16,7.0,BOVINO,Sindi,IA_CONVENCIONAL,IA_CONVENCIONAL,26.4,CHUVOSA,0.7,0.02,1
4.0,0.5726,201,3,70,6.3,OVINO,Dorper,IA_CONVENCIONAL,IA_CONVENCIONAL,30.9,SECA,0.7,0.02,0
3.0,0.6672,93,3,16,6.0,BOVINO,Nelore,IATF,Select Synch,39.3,CHUVOSA,0.7,0.02,1
3.0,0.68,112,1,162,7.7,BOVINO,Angus,IATF,Crestar,23.7,SECA,0.43,0.0477,1
4.0,0.6672,168,0,51,7.3,BOVINO,Sindi,IA_CONVENCIONAL,IA_CONVENCIONAL,35.5,CHUVOSA,0.7,0.02,1
2.5,0.38,29,7,23,6.6,CAPRINO,Moxotó,IATF,Crestar,24.3,CHUVOSA,0.6,0.0344,0
3.0,0.5726,85,1,94,6.6,OVINO,Dorper,IATF,Ovsynch,31.3,SECA,0.7,0.02,1
2.0,0.6,41,4,109,7.0,OVINO,Santa Inês,IATF,CIDR+GnRH,26.4,CHUVOSA,0.21,0.0395,0
4.0,0.6672,168,0,116,8.7,BOVINO,Canchim,IATF,GnRH+PGF2α,25.6,SECA,0.7,0.02,1
3.0,0.6672,200,2,21,7.6,BOVINO,Sindi,IATF,P4+BE+PGF,22.8,SECA,0.7,0.02,1
4.0,0.6259,294,1,40,6.1,CAPRINO,Moxotó,IA_CONVENCIONAL,IA_CONVENCIONAL,33.6,SECA,0.7,0.02,0
2.0,0.27,55,7,57,0.0,BOVINO,Nelore,IATF,OvSynch,28.3,CHUVOSA,0.58,0.06,0
4.0,0.5726,169,0,80,8.0,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,21.1,SECA,0.7,0.02,1
2.0,0.43,35,0,28,6.4,BOVINO,Simmental,IA_CONVENCIONAL,IA_CONVENCIONAL,24.3,SECA,0.69,0.06,0
3.5,0.75,55,3,163,6.3,BOVINO,Nelore,IATF,Crestar,27.3,CHUVOSA,0.72,0.0552,1
5.0,0.6672,196,3,20,5.9,BOVINO,Tabapuã,IATF,Ovsynch,39.5,CHUVOSA,0.7,0.02,1
2.0,0.6672,168,0,14,6.9,BOVINO,Gir,IA_CONVENCIONAL,IA_CONVENCIONAL,30.6,CHUVOSA,0.7,0.02,0
5.0,0.6672,95,1,66,4.1,BOVINO,Guzerá,IATF,Ovsynch,31.5,CHUVOSA,0.7,0.02,1
3.5,0.45,83,2,136,9.6,OVINO,Santa Inês,IATF,P4+EB 7 dias,28.0,CHUVOSA,0.76,0.001,1
3.0,0.78,77,4,76,9.1,OVINO,Santa Inês,IATF,Crestar,27.5,SECA,0.83,0.0091,1
4.0,0.6672,168,0,68,7.6,BOVINO,Guzerá,IATF,P4+BE+PGF,35.3,CHUVOSA,0.7,0.02,1
3.0,0.6259,244,3,77,3.9,CAPRINO,Canindé,IA_CONVENCIONAL,IA_CONVENCIONAL,25.3,SECA,0.7,0.02,1
5.0,0.6259,157,0,24,3.2,CAPRINO,Boer,IA_CONVENCIONAL,IA_CONVENCIONAL,23.2,SECA,0.7,0.02,1
2.0,0.7,43,3,57,4.8,BOVINO,Gir,IATF,OvSynch,21.0,CHUVOSA,0.42,0.0193,0
3.5,0.84,103,6,77,10.8,CAPRINO,Boer,IATF,OvSynch,21.9,CHUVOSA,0.67,0.0106,1
5.0,0.5726,169,0,82,7.9,OVINO,Santa Inês,IATF,Sem protocolo,34.9,CHUVOSA,0.7,0.02,0
5.0,0.6672,178,2,101,4.1,BOVINO,Tabapuã,IATF,Select Synch,24.4,SECA,0.7,0.02,1
3.0,0.6259,157,0,81,4.1,CAPRINO,Anglo Nubiana,IA_CONVENCIONAL,IA_CONVENCIONAL,26.3,SECA,0.7,0.02,0
4.0,0.5726,105,3,119,4.1,OVINO,Morada Nova,IA_CONVENCIONAL,IA_CONVENCIONAL,20.5,SECA,0.7,0.02,0
2.0,0.47,40,0,58,2.0,BOVINO,Simmental,IATF,Crestar,30.5,CHUVOSA,0.21,0.1832,0
4.0,0.5726,169,0,79,4.7,OVINO,Santa Inês,IA_CONVENCIONAL,IA_CONVENCIONAL,28.6,CHUVOSA,0.7,0.02,1
3.0,0.6672,34,2,120,7.0,BOVINO,Girolando,IA_CONVENCIONAL,IA_CONVENCIONAL,35.7,SECA,0.7,0.02,1
4.0,0.6259,35,2,20,4.2,CAPRINO,Repartida,IA_CONVENCIONAL,IA_CONVENCIONAL,20.6,SECA,0.7,0.02,0
4.0,0.85,67,3,27,7.2,OVINO,Somalis Brasileira,IA_CONVENCIONAL,IA_CONVENCIONAL,32.4,SECA,0.7,0.0239,1
4.0,0.5726,31,2,58,5.0,OVINO,Bergamácia,IA_CONVENCIONAL,IA_CONVENCIONAL,34.5,SECA,0.7,0.02,0
3.0,0.75,109,2,74,7.5,OVINO,Santa Inês,IATF,OvSynch,18.3,CHUVOSA,0.67,0.06,1
3.0,0.5726,160,2,82,4.6,OVINO,Texel,IA_CONVENCIONAL,IA_CONVENCIONAL,34.4,SECA,0.7,0.02,0
3.0,0.6672,40,4,101,7.1,BOVINO,Gir,IA_CONVENCIONAL,IA_CONVENCIONAL,33.9,CHUVOSA,0.7,0.02,1
2.0,0.66,40,0,19,5.1,BOVINO,Gir,IA_CONVENCIONAL,IA_CONVENCIONAL,32.4,CHUVOSA,0.71,0.06,0
3.0,0.6672,43,3,85,6.5,BOVINO,Guzerá,IA_CONVENCIONAL,IA_CONVENCIONAL,27.6,CHUVOSA,0.7,0.02,0
4.0,0.6672,101,1,29,9.5,BOVINO,Tabapuã,IA_CONVENCIONAL,IA_CONVENCIONAL,30.2,CHUVOSA,0.7,0.02,1
3.0,0.6259,74,5,52,6.2,CAPRINO,Boer,IATF,Resynch,20.0,CHUVOSA,0.7,0.02,0
